"","samples","group","cell type","cellular proportions"
"405","MSSM_RNA_PFC_171","Control","Inh",0.0420038184705523
"406","MSSM_RNA_PFC_171","Control","Micro",0.0158930459668527
"407","MSSM_RNA_PFC_171","Control","Oligo",0.126361937717856
"408","MSSM_RNA_PFC_171","Control","OPC",0.0562603752179008
"409","MSSM_RNA_PFC_172","Control","Astro",0.141478961400981
"410","MSSM_RNA_PFC_172","Control","Exc",0.615349860664733
"411","MSSM_RNA_PFC_172","Control","Inh",0.0940229684168963
"412","MSSM_RNA_PFC_172","Control","Micro",0.0142256087477409
"413","MSSM_RNA_PFC_172","Control","Oligo",0.0864519730226393
"414","MSSM_RNA_PFC_172","Control","OPC",0.04847062774701
"415","MSSM_RNA_PFC_173","Control","Astro",0.279896868947733
"416","MSSM_RNA_PFC_173","Control","Exc",0.475932012589363
"417","MSSM_RNA_PFC_173","Control","Inh",0.0206353704948708
"418","MSSM_RNA_PFC_173","Control","Micro",0.0251183965912791
"419","MSSM_RNA_PFC_173","Control","Oligo",0.124318552430389
"420","MSSM_RNA_PFC_173","Control","OPC",0.0740987989463657
"421","MSSM_RNA_PFC_174","Control","Astro",0.23845972112307
"422","MSSM_RNA_PFC_174","Control","Exc",0.435255203776111
"423","MSSM_RNA_PFC_174","Control","Inh",0.0299742945629284
"424","MSSM_RNA_PFC_174","Control","Micro",0.0506766227588543
"425","MSSM_RNA_PFC_174","Control","Oligo",0.155128538012525
"426","MSSM_RNA_PFC_174","Control","OPC",0.0905056197665112
"427","MSSM_RNA_PFC_175","Control","Astro",0.111590522200621
"428","MSSM_RNA_PFC_175","Control","Exc",0.665975821892685
"429","MSSM_RNA_PFC_175","Control","Inh",0.109440744156193
"430","MSSM_RNA_PFC_175","Control","Micro",0.0101876819729201
"431","MSSM_RNA_PFC_175","Control","Oligo",0.0743842114702254
"432","MSSM_RNA_PFC_175","Control","OPC",0.0284210183073549
"433","MSSM_RNA_PFC_176","Control","Astro",0.184886170039618
"434","MSSM_RNA_PFC_176","Control","Exc",0.523337922607239
"435","MSSM_RNA_PFC_176","Control","Inh",0.0816482734250612
"436","MSSM_RNA_PFC_176","Control","Micro",0.0211090792814359
"437","MSSM_RNA_PFC_176","Control","Oligo",0.118736830979508
"438","MSSM_RNA_PFC_176","Control","OPC",0.0702817236671379
"439","MSSM_RNA_PFC_177","SCZ","Astro",0.135087267645712
"440","MSSM_RNA_PFC_177","SCZ","Exc",0.579369114916566
"441","MSSM_RNA_PFC_177","SCZ","Inh",0.129801190681584
"442","MSSM_RNA_PFC_177","SCZ","Micro",0.0205919831987779
"443","MSSM_RNA_PFC_177","SCZ","Oligo",0.10027524536697
"444","MSSM_RNA_PFC_177","SCZ","OPC",0.0348751981903913
"445","MSSM_RNA_PFC_179","SCZ","Astro",0.169107868347685
"446","MSSM_RNA_PFC_179","SCZ","Exc",0.531609663032702
"447","MSSM_RNA_PFC_179","SCZ","Inh",0.0766120584563169
"448","MSSM_RNA_PFC_179","SCZ","Micro",0.0379353172526647
"449","MSSM_RNA_PFC_179","SCZ","Oligo",0.124069350883153
"450","MSSM_RNA_PFC_179","SCZ","OPC",0.0606657420274787
"451","MSSM_RNA_PFC_180","SCZ","Astro",0.124115424686817
"452","MSSM_RNA_PFC_180","SCZ","Exc",0.57906693728575
"453","MSSM_RNA_PFC_180","SCZ","Inh",0.154568550894839
"454","MSSM_RNA_PFC_180","SCZ","Micro",0.0170517839520035
"455","MSSM_RNA_PFC_180","SCZ","Oligo",0.0841761521439752
"456","MSSM_RNA_PFC_180","SCZ","OPC",0.0410211510366153
"457","MSSM_RNA_PFC_181","SCZ","Astro",0.183780105155717
"458","MSSM_RNA_PFC_181","SCZ","Exc",0.544330992174715
"459","MSSM_RNA_PFC_181","SCZ","Inh",0.119445340343004
"460","MSSM_RNA_PFC_181","SCZ","Micro",0.0059932920495201
"461","MSSM_RNA_PFC_181","SCZ","Oligo",0.0655308606900058
"462","MSSM_RNA_PFC_181","SCZ","OPC",0.0809194095870376
"463","MSSM_RNA_PFC_182","Control","Astro",0.193005778226415
"464","MSSM_RNA_PFC_182","Control","Exc",0.509079766235397
"465","MSSM_RNA_PFC_182","Control","Inh",0.0580970290880405
"466","MSSM_RNA_PFC_182","Control","Micro",0.0347309265530041
"467","MSSM_RNA_PFC_182","Control","Oligo",0.155867190608506
"468","MSSM_RNA_PFC_182","Control","OPC",0.0492193092886377
"469","MSSM_RNA_PFC_184","SCZ","Astro",0.136710313451632
"470","MSSM_RNA_PFC_184","SCZ","Exc",0.591207075678599
"471","MSSM_RNA_PFC_184","SCZ","Inh",0.127457192223201
"472","MSSM_RNA_PFC_184","SCZ","Micro",0.0134599206552697
"473","MSSM_RNA_PFC_184","SCZ","Oligo",0.0871500431790542
"474","MSSM_RNA_PFC_184","SCZ","OPC",0.0440154548122439
"475","MSSM_RNA_PFC_183","SCZ","Astro",0.123786654889648
"476","MSSM_RNA_PFC_183","SCZ","Exc",0.667802619009537
"477","MSSM_RNA_PFC_183","SCZ","Inh",0.0914112450428163
"478","MSSM_RNA_PFC_183","SCZ","Micro",0.0118470498773163
"479","MSSM_RNA_PFC_183","SCZ","Oligo",0.0673475389703417
"480","MSSM_RNA_PFC_183","SCZ","OPC",0.0378048922103408
"481","MSSM_RNA_PFC_185","Control","Astro",0.127269798918853
"482","MSSM_RNA_PFC_185","Control","Exc",0.582334381967393
"483","MSSM_RNA_PFC_185","Control","Inh",0.149053927211518
"484","MSSM_RNA_PFC_185","Control","Micro",0.0133675381143812
"485","MSSM_RNA_PFC_185","Control","Oligo",0.092421073060523
"486","MSSM_RNA_PFC_185","Control","OPC",0.0355532807273325
"487","MSSM_RNA_PFC_186","Control","Astro",0.105582165429577
"488","MSSM_RNA_PFC_186","Control","Exc",0.534959812043041
"489","MSSM_RNA_PFC_186","Control","Inh",0.136332875868598
"490","MSSM_RNA_PFC_186","Control","Micro",0.0223951048458088
"491","MSSM_RNA_PFC_186","Control","Oligo",0.151476255933263
"492","MSSM_RNA_PFC_186","Control","OPC",0.0492537858797125
"493","MSSM_RNA_PFC_187","Control","Astro",0.129114142429866
"494","MSSM_RNA_PFC_187","Control","Exc",0.608103712215011
"495","MSSM_RNA_PFC_187","Control","Inh",0.0922065695748357
"496","MSSM_RNA_PFC_187","Control","Micro",0.036907094832121
"497","MSSM_RNA_PFC_187","Control","Oligo",0.0998391393134771
"498","MSSM_RNA_PFC_187","Control","OPC",0.0338293416346898
"499","MSSM_RNA_PFC_188","Control","Astro",0.094917082629233
"500","MSSM_RNA_PFC_188","Control","Exc",0.654625729934629
"501","MSSM_RNA_PFC_188","Control","Inh",0.139716518702743
"502","MSSM_RNA_PFC_188","Control","Micro",0.010324287050019
"503","MSSM_RNA_PFC_188","Control","Oligo",0.058528337935919
"504","MSSM_RNA_PFC_188","Control","OPC",0.0418880437474566
"505","MSSM_RNA_PFC_189","Control","Astro",0.142306863920348
"506","MSSM_RNA_PFC_189","Control","Exc",0.624269886739608
"507","MSSM_RNA_PFC_189","Control","Inh",0.10508355903891
"508","MSSM_RNA_PFC_189","Control","Micro",0.0148234218868801
"509","MSSM_RNA_PFC_189","Control","Oligo",0.0638278808569956
"510","MSSM_RNA_PFC_189","Control","OPC",0.0496883875572589
"511","MSSM_RNA_PFC_192","Control","Astro",0.143469747074246
"512","MSSM_RNA_PFC_192","Control","Exc",0.652777119306888
"513","MSSM_RNA_PFC_192","Control","Inh",0.122210957809406
"514","MSSM_RNA_PFC_192","Control","Micro",0.016620800901006
"515","MSSM_RNA_PFC_192","Control","Oligo",0.0396025150550757
"516","MSSM_RNA_PFC_192","Control","OPC",0.0253188598533786
"517","MSSM_RNA_PFC_194","Control","Astro",0.101006665630949
"518","MSSM_RNA_PFC_194","Control","Exc",0.710968081136555
"519","MSSM_RNA_PFC_194","Control","Inh",0.084221570488038
"520","MSSM_RNA_PFC_194","Control","Micro",0.0162391505341762
"521","MSSM_RNA_PFC_194","Control","Oligo",0.0659233207017585
"522","MSSM_RNA_PFC_194","Control","OPC",0.0216412115085231
"523","MSSM_RNA_PFC_195","Control","Astro",0.137198449261004
"524","MSSM_RNA_PFC_195","Control","Exc",0.54085908375807
"525","MSSM_RNA_PFC_195","Control","Inh",0.127794423300392
"526","MSSM_RNA_PFC_195","Control","Micro",0.0194086953208035
"527","MSSM_RNA_PFC_195","Control","Oligo",0.121962201756847
"528","MSSM_RNA_PFC_195","Control","OPC",0.052777146602884
"529","MSSM_RNA_PFC_196","SCZ","Astro",0.172355280496956
"530","MSSM_RNA_PFC_196","SCZ","Exc",0.595441102119032
"531","MSSM_RNA_PFC_196","SCZ","Inh",0.0869490375332958
"532","MSSM_RNA_PFC_196","SCZ","Micro",0.0208597522635647
"533","MSSM_RNA_PFC_196","SCZ","Oligo",0.0646875182077918
"534","MSSM_RNA_PFC_196","SCZ","OPC",0.05970730937936
"535","MSSM_RNA_PFC_197","SCZ","Astro",0.127454389398369
"536","MSSM_RNA_PFC_197","SCZ","Exc",0.625865000001431
"537","MSSM_RNA_PFC_197","SCZ","Inh",0.132355690116617
"538","MSSM_RNA_PFC_197","SCZ","Micro",0.0126187397380305
"539","MSSM_RNA_PFC_197","SCZ","Oligo",0.0617690752175769
"540","MSSM_RNA_PFC_197","SCZ","OPC",0.0399371055279753
"541","MSSM_RNA_PFC_2","Control","Astro",0.122331529360602
"542","MSSM_RNA_PFC_2","Control","Exc",0.577110350558586
"543","MSSM_RNA_PFC_2","Control","Inh",0.111240631041152
"544","MSSM_RNA_PFC_2","Control","Micro",0.0492648134718368
"545","MSSM_RNA_PFC_2","Control","Oligo",0.096672138047126
"546","MSSM_RNA_PFC_2","Control","OPC",0.0433805375206966
"547","MSSM_RNA_PFC_20","Control","Astro",0.17673872473216
"548","MSSM_RNA_PFC_20","Control","Exc",0.477201919942982
"549","MSSM_RNA_PFC_20","Control","Inh",0.0717853075911063
"550","MSSM_RNA_PFC_20","Control","Micro",0.0434884052324958
"551","MSSM_RNA_PFC_20","Control","Oligo",0.161592566893289
"552","MSSM_RNA_PFC_20","Control","OPC",0.0691930756079669
"553","MSSM_RNA_PFC_200","Control","Astro",0.155516810800106
"554","MSSM_RNA_PFC_200","Control","Exc",0.563761256531572
"555","MSSM_RNA_PFC_200","Control","Inh",0.116026936964896
"556","MSSM_RNA_PFC_200","Control","Micro",0.0272313987465012
"557","MSSM_RNA_PFC_200","Control","Oligo",0.076642420014849
"558","MSSM_RNA_PFC_200","Control","OPC",0.0608211769420753
"559","MSSM_RNA_PFC_201","SCZ","Astro",0.152993026041516
"560","MSSM_RNA_PFC_201","SCZ","Exc",0.531287398837749
"561","MSSM_RNA_PFC_201","SCZ","Inh",0.0949237454037186
"562","MSSM_RNA_PFC_201","SCZ","Micro",0.0865719003372136
"563","MSSM_RNA_PFC_201","SCZ","Oligo",0.0916868005611127
"564","MSSM_RNA_PFC_201","SCZ","OPC",0.0425371288186905
"565","MSSM_RNA_PFC_202","Control","Astro",0.110000084930569
"566","MSSM_RNA_PFC_202","Control","Exc",0.648599905308217
"567","MSSM_RNA_PFC_202","Control","Inh",0.117852398436069
"568","MSSM_RNA_PFC_202","Control","Micro",0.0165985415246441
"569","MSSM_RNA_PFC_202","Control","Oligo",0.0766553100544107
"570","MSSM_RNA_PFC_202","Control","OPC",0.0302937597460901
"571","MSSM_RNA_PFC_204","SCZ","Astro",0.13839834568878
"572","MSSM_RNA_PFC_204","SCZ","Exc",0.531565673560933
"573","MSSM_RNA_PFC_204","SCZ","Inh",0.0972789473689991
"574","MSSM_RNA_PFC_204","SCZ","Micro",0.0243264949520708
"575","MSSM_RNA_PFC_204","SCZ","Oligo",0.164514282326526
"576","MSSM_RNA_PFC_204","SCZ","OPC",0.0439162561026906
"577","MSSM_RNA_PFC_205","SCZ","Astro",0.113587055132251
"578","MSSM_RNA_PFC_205","SCZ","Exc",0.600783128511401
"579","MSSM_RNA_PFC_205","SCZ","Inh",0.142519880882354
"580","MSSM_RNA_PFC_205","SCZ","Micro",0.0111944994110156
"581","MSSM_RNA_PFC_205","SCZ","Oligo",0.0903130908791265
"582","MSSM_RNA_PFC_205","SCZ","OPC",0.041602345183852
"583","MSSM_RNA_PFC_208","Control","Astro",0.161433047466792
"584","MSSM_RNA_PFC_208","Control","Exc",0.553885873974455
"585","MSSM_RNA_PFC_208","Control","Inh",0.133745986925113
"586","MSSM_RNA_PFC_208","Control","Micro",0.0212478917881625
"587","MSSM_RNA_PFC_208","Control","Oligo",0.0813298053234582
"588","MSSM_RNA_PFC_208","Control","OPC",0.0483573945220198
"589","MSSM_RNA_PFC_209","Control","Astro",0.275769703142681
"590","MSSM_RNA_PFC_209","Control","Exc",0.376094107674351
"591","MSSM_RNA_PFC_209","Control","Inh",0.0418833781232664
"592","MSSM_RNA_PFC_209","Control","Micro",0.0401949926870295
"593","MSSM_RNA_PFC_209","Control","Oligo",0.188221869496949
"594","MSSM_RNA_PFC_209","Control","OPC",0.0778359488757231
"595","MSSM_RNA_PFC_211","Control","Astro",0.284257863764093
"596","MSSM_RNA_PFC_211","Control","Exc",0.35592762582068
"597","MSSM_RNA_PFC_211","Control","Inh",0.0432170557176228
"598","MSSM_RNA_PFC_211","Control","Micro",0.0548687750437572
"599","MSSM_RNA_PFC_211","Control","Oligo",0.164620523364315
"600","MSSM_RNA_PFC_211","Control","OPC",0.0971081562895316
"601","MSSM_RNA_PFC_212","Control","Astro",0.168118552288241
"602","MSSM_RNA_PFC_212","Control","Exc",0.4574451396298
"603","MSSM_RNA_PFC_212","Control","Inh",0.0748704018837698
"604","MSSM_RNA_PFC_212","Control","Micro",0.0250418301307185
"605","MSSM_RNA_PFC_212","Control","Oligo",0.206445572004507
"606","MSSM_RNA_PFC_212","Control","OPC",0.0680785040629642
"607","MSSM_RNA_PFC_22","Control","Astro",0.125368734590356
"608","MSSM_RNA_PFC_22","Control","Exc",0.590638267992273
"609","MSSM_RNA_PFC_22","Control","Inh",0.113047135209888
"610","MSSM_RNA_PFC_22","Control","Micro",0.0184255063541652
"611","MSSM_RNA_PFC_22","Control","Oligo",0.11635262025956
"612","MSSM_RNA_PFC_22","Control","OPC",0.0361677355937577
"613","MSSM_RNA_PFC_220","Control","Astro",0.245240357667241
"614","MSSM_RNA_PFC_220","Control","Exc",0.42878107538703
"615","MSSM_RNA_PFC_220","Control","Inh",0.082816227052717
"616","MSSM_RNA_PFC_220","Control","Micro",0.0343513595419422
"617","MSSM_RNA_PFC_220","Control","Oligo",0.131398881170906
"618","MSSM_RNA_PFC_220","Control","OPC",0.0774120991801635
"619","MSSM_RNA_PFC_221","SCZ","Astro",0.151797671774438
"620","MSSM_RNA_PFC_221","SCZ","Exc",0.603087491165082
"621","MSSM_RNA_PFC_221","SCZ","Inh",0.0912154001963459
"622","MSSM_RNA_PFC_221","SCZ","Micro",0.0111231200846728
"623","MSSM_RNA_PFC_221","SCZ","Oligo",0.0950950002345042
"624","MSSM_RNA_PFC_221","SCZ","OPC",0.0476813165449571
"625","MSSM_RNA_PFC_223","SCZ","Astro",0.18442702622858
"626","MSSM_RNA_PFC_223","SCZ","Exc",0.565151026989585
"627","MSSM_RNA_PFC_223","SCZ","Inh",0.103150122071057
"628","MSSM_RNA_PFC_223","SCZ","Micro",0.0141128265849514
"629","MSSM_RNA_PFC_223","SCZ","Oligo",0.0742229044185691
"630","MSSM_RNA_PFC_223","SCZ","OPC",0.0589360937072571
"631","MSSM_RNA_PFC_226","SCZ","Astro",0.157062597251906
"632","MSSM_RNA_PFC_226","SCZ","Exc",0.544835014125417
"633","MSSM_RNA_PFC_226","SCZ","Inh",0.112444138503502
"634","MSSM_RNA_PFC_226","SCZ","Micro",0.0278851333852027
"635","MSSM_RNA_PFC_226","SCZ","Oligo",0.112151751444337
"636","MSSM_RNA_PFC_226","SCZ","OPC",0.0456213652896349
"637","MSSM_RNA_PFC_228","SCZ","Astro",0.179060116071292
"638","MSSM_RNA_PFC_228","SCZ","Exc",0.55452316260702
"639","MSSM_RNA_PFC_228","SCZ","Inh",0.107895262119049
"640","MSSM_RNA_PFC_228","SCZ","Micro",0.0278393015885008
"641","MSSM_RNA_PFC_228","SCZ","Oligo",0.0812840490070374
"642","MSSM_RNA_PFC_228","SCZ","OPC",0.0493981086071023
"643","MSSM_RNA_PFC_229","SCZ","Astro",0.209368634188875
"644","MSSM_RNA_PFC_229","SCZ","Exc",0.478718046182123
"645","MSSM_RNA_PFC_229","SCZ","Inh",0.087216560182632
"646","MSSM_RNA_PFC_229","SCZ","Micro",0.0228895832201637
"647","MSSM_RNA_PFC_229","SCZ","Oligo",0.126215372669811
"648","MSSM_RNA_PFC_229","SCZ","OPC",0.0755918035563946
"649","MSSM_RNA_PFC_230","SCZ","Astro",0.143072664570821
"650","MSSM_RNA_PFC_230","SCZ","Exc",0.562350180062588
"651","MSSM_RNA_PFC_230","SCZ","Inh",0.0703634147519597
"652","MSSM_RNA_PFC_230","SCZ","Micro",0.0282931575834687
"653","MSSM_RNA_PFC_230","SCZ","Oligo",0.138618854819177
"654","MSSM_RNA_PFC_230","SCZ","OPC",0.0573017282119851
"655","MSSM_RNA_PFC_231","Control","Astro",0.147206697101526
"656","MSSM_RNA_PFC_231","Control","Exc",0.516850966418866
"657","MSSM_RNA_PFC_231","Control","Inh",0.125767060699205
"658","MSSM_RNA_PFC_231","Control","Micro",0.0192696597359517
"659","MSSM_RNA_PFC_231","Control","Oligo",0.145021266989861
"660","MSSM_RNA_PFC_231","Control","OPC",0.0458843490545899
"661","MSSM_RNA_PFC_232","Control","Astro",0.0970253132068637
"662","MSSM_RNA_PFC_232","Control","Exc",0.673553901767166
"663","MSSM_RNA_PFC_232","Control","Inh",0.134592777783014
"664","MSSM_RNA_PFC_232","Control","Micro",0.00970332956059712
"665","MSSM_RNA_PFC_232","Control","Oligo",0.0547073596196894
"666","MSSM_RNA_PFC_232","Control","OPC",0.0304173180626704
"667","MSSM_RNA_PFC_233","Control","Astro",0.145066132328677
"668","MSSM_RNA_PFC_233","Control","Exc",0.580818578157572
"669","MSSM_RNA_PFC_233","Control","Inh",0.12259321606517
"670","MSSM_RNA_PFC_233","Control","Micro",0.0216426744056313
"671","MSSM_RNA_PFC_233","Control","Oligo",0.0794395650523945
"672","MSSM_RNA_PFC_233","Control","OPC",0.0504398339905554
"673","MSSM_RNA_PFC_234","Control","Astro",0.196446154487194
"674","MSSM_RNA_PFC_234","Control","Exc",0.538383406420791
"675","MSSM_RNA_PFC_234","Control","Inh",0.0554463037951087
"676","MSSM_RNA_PFC_234","Control","Micro",0.0265808658033331
"677","MSSM_RNA_PFC_234","Control","Oligo",0.142072227905193
"678","MSSM_RNA_PFC_234","Control","OPC",0.04107104158838
"679","MSSM_RNA_PFC_236","Control","Astro",0.0234134873143267
"680","MSSM_RNA_PFC_236","Control","Exc",0.733820035072179
"681","MSSM_RNA_PFC_236","Control","Inh",0.16358520045428
"682","MSSM_RNA_PFC_236","Control","Micro",0.00732709122501164
"683","MSSM_RNA_PFC_236","Control","Oligo",0.0355235094202284
"684","MSSM_RNA_PFC_236","Control","OPC",0.0363306765139738
"685","MSSM_RNA_PFC_237","Control","Astro",0.119425861238004
"686","MSSM_RNA_PFC_237","Control","Exc",0.59785996896051
"687","MSSM_RNA_PFC_237","Control","Inh",0.11136005752766
"688","MSSM_RNA_PFC_237","Control","Micro",0.0158292735054888
"689","MSSM_RNA_PFC_237","Control","Oligo",0.111967536378202
"690","MSSM_RNA_PFC_237","Control","OPC",0.0435573023901349
"691","MSSM_RNA_PFC_238","Control","Astro",0.202684124804502
"692","MSSM_RNA_PFC_238","Control","Exc",0.527464360341523
"693","MSSM_RNA_PFC_238","Control","Inh",0.0709901593149222
"694","MSSM_RNA_PFC_238","Control","Micro",0.0219587934976068
"695","MSSM_RNA_PFC_238","Control","Oligo",0.112101190685872
"696","MSSM_RNA_PFC_238","Control","OPC",0.064801371355575
"697","MSSM_RNA_PFC_239","SCZ","Astro",0.246645373231494
"698","MSSM_RNA_PFC_239","SCZ","Exc",0.487924516395722
"699","MSSM_RNA_PFC_239","SCZ","Inh",0.105025259411024
"700","MSSM_RNA_PFC_239","SCZ","Micro",0.0174148875194678
"701","MSSM_RNA_PFC_239","SCZ","Oligo",0.0672348482191111
"702","MSSM_RNA_PFC_239","SCZ","OPC",0.0757551152231812
"703","MSSM_RNA_PFC_240","Control","Astro",0.129073884531277
"704","MSSM_RNA_PFC_240","Control","Exc",0.579794410114017
"705","MSSM_RNA_PFC_240","Control","Inh",0.158313107550885
"706","MSSM_RNA_PFC_240","Control","Micro",0.0144547732982739
"707","MSSM_RNA_PFC_240","Control","Oligo",0.0815799591989297
"708","MSSM_RNA_PFC_240","Control","OPC",0.0367838653066175
"709","MSSM_RNA_PFC_241","Control","Astro",0.156622535022826
"710","MSSM_RNA_PFC_241","Control","Exc",0.628797894286728
"711","MSSM_RNA_PFC_241","Control","Inh",0.0762536274977484
"712","MSSM_RNA_PFC_241","Control","Micro",0.0175996738403785
"713","MSSM_RNA_PFC_241","Control","Oligo",0.0687762113062876
"714","MSSM_RNA_PFC_241","Control","OPC",0.0519500580460306
"715","MSSM_RNA_PFC_242","Control","Astro",0.11415256444509
"716","MSSM_RNA_PFC_242","Control","Exc",0.636408234512364
"717","MSSM_RNA_PFC_242","Control","Inh",0.106683404867349
"718","MSSM_RNA_PFC_242","Control","Micro",0.021451328555127
"719","MSSM_RNA_PFC_242","Control","Oligo",0.0824792607537471
"720","MSSM_RNA_PFC_242","Control","OPC",0.0388252068663231
"721","MSSM_RNA_PFC_243","Control","Astro",0.273816268948547
"722","MSSM_RNA_PFC_243","Control","Exc",0.372689261999041
"723","MSSM_RNA_PFC_243","Control","Inh",0.0600963812725078
"724","MSSM_RNA_PFC_243","Control","Micro",0.0245188122184551
"725","MSSM_RNA_PFC_243","Control","Oligo",0.15782706151906
"726","MSSM_RNA_PFC_243","Control","OPC",0.111052214042389
"727","MSSM_RNA_PFC_244","Control","Astro",0.128913438968293
"728","MSSM_RNA_PFC_244","Control","Exc",0.585121349003734
"729","MSSM_RNA_PFC_244","Control","Inh",0.127063478066984
"730","MSSM_RNA_PFC_244","Control","Micro",0.0160900413984436
"731","MSSM_RNA_PFC_244","Control","Oligo",0.103150956455767
"732","MSSM_RNA_PFC_244","Control","OPC",0.0396607361067788
"733","MSSM_RNA_PFC_245","Control","Astro",0.122657756878871
"734","MSSM_RNA_PFC_245","Control","Exc",0.676790253386597
"735","MSSM_RNA_PFC_245","Control","Inh",0.110914613996197
"736","MSSM_RNA_PFC_245","Control","Micro",0.0151820546072294
"737","MSSM_RNA_PFC_245","Control","Oligo",0.0400732623206041
"738","MSSM_RNA_PFC_245","Control","OPC",0.0343820588105011
"739","MSSM_RNA_PFC_246","Control","Astro",0.142235275321179
"740","MSSM_RNA_PFC_246","Control","Exc",0.586742629983434
"741","MSSM_RNA_PFC_246","Control","Inh",0.109399392141305
"742","MSSM_RNA_PFC_246","Control","Micro",0.0189546257383929
"743","MSSM_RNA_PFC_246","Control","Oligo",0.117726772268938
"744","MSSM_RNA_PFC_246","Control","OPC",0.0249413045467498
"745","MSSM_RNA_PFC_248","Control","Astro",0.110807560860436
"746","MSSM_RNA_PFC_248","Control","Exc",0.687552500293777
"747","MSSM_RNA_PFC_248","Control","Inh",0.125288472598924
"748","MSSM_RNA_PFC_248","Control","Micro",0.0132124076979209
"749","MSSM_RNA_PFC_248","Control","Oligo",0.0418879719419316
"750","MSSM_RNA_PFC_248","Control","OPC",0.0212510866070111
"751","MSSM_RNA_PFC_25","SCZ","Astro",0.124376288227502
"752","MSSM_RNA_PFC_25","SCZ","Exc",0.52826184469751
"753","MSSM_RNA_PFC_25","SCZ","Inh",0.125601097799837
"754","MSSM_RNA_PFC_25","SCZ","Micro",0.0280232247790178
"755","MSSM_RNA_PFC_25","SCZ","Oligo",0.141259402507918
"756","MSSM_RNA_PFC_25","SCZ","OPC",0.0524781419882148
"757","MSSM_RNA_PFC_250","SCZ","Astro",0.118780465400363
"758","MSSM_RNA_PFC_250","SCZ","Exc",0.550708171274503
"759","MSSM_RNA_PFC_250","SCZ","Inh",0.127966061238451
